NOTAM Text,Category
" W0751/23 NOTAMR W0451/23
Q) LIXX/QKKKK/K /K  /K /000/999/4120N01321E999
A) LIBB LIMM LIRR PART 1 OF 4 B) 2304010000 C) 2305010000 EST
E) CHECKLIST
YEAR=2022 3522 3523
YEAR=2023 0017 0057 0087 0094 0095 0096 0102 0174 0180 0272
          0280 0290 0310 0356 0384 0385 0394 0419 0430 0433
          0438 0439 0440 0443 0457 0458 0460 0461 0462 0463
          0466 0470 0473 0486 0489 0490 0508 0511 0518 0519
          0520 0521 0522 0523 0525 0528 0529 0532 0533 0536
          0541 0542 0546 0561 0562 0564 0574 0576 0577 0578
          0579 0581 0582 0585 0594 0600 0601 0605 0607 0608
          0613 0614 0621 0622 0625 0626 0629 0630 0636 0638
          0639 0640 0642 0645 0648 0650 0651 0656 0661 0662
          0663 0664 0665 0667 0668 0669 0670 0671 0672 0678
          0679 0680 0681 0682 0683 0684 0685 0686 0687 0691
          0694 0695 0698 0699 0700 0701 0702 0707 0709 0712
          0713 0714 0715 0716 0717 0718 0720 0723 0724 0725
          0727 0728 0729 0730 0731 0732 0733 0734 0735 0736
          0737 0738 0739 0740 0743 0744 0745 0750
PART 1 OF 4
W0751/23 NOTAMR W0451/23
Q) LIXX/QKKKK/K /K  /K /000/999/4120N01321E999
A) LIBB LIMM LIRR PART 2 OF 4 B) 2304010000 C) 2305010000 EST
E) LATEST PUBLICATIONS
-AIP AMENDMENT: NR. 13/2016 DATED 22 DEC 2016
-AIP AIRAC AMENDMENT: NR. 3/2023 DATED 09 MAR 2023
-AIP SUPPLEMENT: NR. S15/2023 DATED 09 MAR 2023
-AIC: SERIES A NR. 2/2023 DATED 09 FEB 2023
-VALID AIP SUPPLEMENT:
 S15/2023 BERGAMO/ORIO AL SERIO (LIME) AD: TEMPORARY CRANE
 EFFECTIVE DATE: 20 APR 2023
 S14/2023 TRENTO/MATTARELLO (LIDT) AD: TEMPORARY CRANES
 EFFECTIVE DATE: 20 APR 2023
 S13/2023 NAPOLI/CAPODICHINO (LIRN) AD: OBSTACLE LIGHT NOT AVAILABLE
 EFFECTIVE DATE: 20 APR 2023
 S12/2023 NAPOLI/CAPODICHINO (LIRN) AD: TEMPORARY CRANE
 EFFECTIVE DATE: 20 APR 2023
S11/2023 BOLOGNA/BORGO PANIGALE (LIPE) AD: CONSTRUCTION WORKS OF 
NEW APN 3
 EFFECTIVE DATE: 20 APR 2023
 S10/2023 AQUINO (LIAQ) AD: AERODROME CLOSED TO ALL TRAFFIC
 EFFECTIVE DATE: 20 APR 2023
 S8/2023 LIMC AD: TEMPORARY UPGRADING WORKS OF RUNWAY 17L/35R
 EFFECTIVE DATE: 23 MAR 2023
 S7/2023 ORISTANO/FENOSU AD (LIER) AD: AERODROME CLOSED TO ALL 
TRAFFIC
 EFFECTIVE DATE: 23 MAR 2023
PART 2 OF 4
W0751/23 NOTAMR W0451/23
Q) LIXX/QKKKK/K /K  /K /000/999/4120N01321E999
A) LIBB LIMM LIRR PART 3 OF 4 B) 2304010000 C) 2305010000 EST
E)  S4/2023 PADOVA (LIPU) AD: TEMPORARY CRANE
 EFFECTIVE DATE: 23 MAR 2023
 S3/2023 BOLOGNA/BORGO PANIGALE (LIPE) AD: TEMPORARY CRANES
 EFFECTIVE DATE: 23 FEB 2023
 S2/2023 LIPB: WIP FOR APN 200 EXPANSION AND APN 300 DOWNSIZING
 EFFECTIVE DATE: 23 FEB 2023
 S1/2023 LIRN: ACT ON TRIAL BASIS OF NOISE ABATEMENT ICP AND SID 
RWY24
 EFFECTIVE DATE: 23 FEB 2023
 S43/2022 IMPLEMENTATION OF &apos;REGIONE LAZIO&apos; PROTECTED AREAS
 EFFECTIVE DATE: 26 JAN 2023
 S42/2022 FIRENZE/PERETOLA (LIRQ) AD: TEMPORARY CRANE
 EFFECTIVE DATE: 29 DEC 2022
 S41/2022 LIRA: ACTIVATION ON TRIAL BASIS OF NOISE ABATEMENT ICP/SID 
RWY15
 EFFECTIVE DATE: 29 DEC 2022
 S39/2022 BOLOGNA/BORGO PANIGALE (LIPE) AD: CONSTRUCTION WORKS OF 
NEW APRON
 EFFECTIVE DATE: 29 DEC 2022
 S38/2022 TRIESTE/RONCHI DEI LEGIONARI (LIPQ) AD: APRON REFURBISHING 
WORKS
 EFFECTIVE DATE: 01 DEC 2022
 S37/2022 PESCARA (LIBP) AD: TEMPORARY CRANE
 EFFECTIVE DATE: 01 DEC 2022
 S36/2022 PESCARA (LIBP) AD: TEMPORARY CRANE
PART 3 OF 4
W0751/23 NOTAMR W0451/23
Q) LIXX/QKKKK/K /K  /K /000/999/4120N01321E999
A) LIBB LIMM LIRR PART 4 OF 4 B) 2304010000 C) 2305010000 EST
E)   EFFECTIVE DATE: 01 DEC 2022
 S35/2022 LIPX AD: EXPANSION AND UPGRADING OF DEP TERMINAL
 EFFECTIVE DATE: 03 NOV 2022
 S29/2022 BOLZANO (LIPB) AD: TEMPORARY CRANES
 S28/2022 GENOVA/SESTRI (LIMJ) AD: TEMPORARY CRANES
 EFFECTIVE DATE: 06 OCT 2022
 S26/2022 LICJ: TEMPORARY CRANE
 EFFECTIVE DATE: 08 SEP 2022
 S23/2022 LIME:GENERAL AVIATION, BUSINESS AND AEROTAXI AIRCRAFT, 
REFUELLING
 EFFECTIVE DATE: 12 AUG 2022
 S22/2022 BERGAMO/ORIO AL SERIO (LIME) AD: TEMPORARY CRANES
 EFFECTIVE DATE: 11 AUG 2022
 S17/2022 BERGAMO/ORIO AL SERIO (LIME) AD: TEMPORARY CRANE
 EFFECTIVE DATE: 14 JUL 2022
 S14/2022 MILANO/LINATE (LIML) AD: TEMPORARY CRANE
 EFFECTIVE DATE: 14 JUL 2022
 S13/2022 TORINO/AERITALIA (LIMA): TEMPORARY CRANE
 EFFECTIVE DATE: 14 JUL 2022
 S11/2022 FIRENZE/PERETOLA (LIRQ) AD: TEMPORARY CRANES
 EFFECTIVE DATE: 14 JUL 2022
 S10/2022 BOLOGNA/BORGO PANIGALE (LIPE) AD: TEMPORARY CRANE
 EFFECTIVE DATE: 14 JUL 2022
 S1/2022 AQUINO (LIAQ) AD: AERODROME CLOSED TO ALL TRAFFIC
 EFFECTIVE DATE: 23 APR 2022
-AIC CHECKLIST
 A014/2007 A005/2010 A012/2010 A004/2012 A006/2012 A010/2012
 A017/2012 A006/2013 A011/2013 A013/2013 A003/2015 A007/2015
 A009/2016 A007/2017 A014/2017 A004/2018 A009/2018 A011/2018
 A004/2019 A001/2020 A004/2021 A006/2021 A001/2022 A003/2022
 A005/2022 A008/2022 A009/2022 A010/2022 A011/2022 A001/2023
 A002/2023
PART 4 OF 4
",C
!FTW 12/606 4T2 RWY 17/35 CLSD EXC 3HR PPR 817-252-3510 DLY SR-SS 2212301332-2306010133,GC
!TPA 03/122 TPA AD AP WILDLIFE HAZARD COYOTE ACTIVITY IN VICINITY 2303221839-2304192300,WL
"A0050/23 NOTAMN
Q) DNKK/QWULW/IV/BO/AW/000/030/0439N00637E014
A) DNPO B) 2303010000 C) 2305312359
E) UAV (CW25D) FLIGHT OPERATIONS WILL TAKE PLACE WITHIN RADIUS 25KM IN
AREA: 043918.42N0063721.26E (SOKU) OPERATED BY ARCO WORLDWIDE
SERVICES LIMITED
F) GND
G) 800M AGL",UAV
"A0572/23 NOTAMR A0464/23
Q) EETT/QFAHX/IV/NBO/A /000/999/5916N02413E005
A) EEEI B) 2303310909 C) 2304171200
E) SEASONAL BIRDS ACTIVITY AT AD, HGT UP TO 3000FT AGL.
TYPES OF BIRDS - SWANS, GEESE AND CRANES
MAX FLOCK SIZE - 500 BIRDS
BIRD WEIGHT - UP TO 8000 GRAMS
MAIN MOVING DIRECTION - N, E.",WL
"A0036/23 NOTAMN
Q) SOOO/QSCAH/IV/NBO/E/000/245/0648N04516W627
A) SOOO B) 2302070200 C) 2311011000
E) FLIGHT RESTRICTIONS IN TMA 1,TMA 2 AND CAYENNE CTR. CONTROL
SERVICES ARE SUSPENDED EVERY NIGHT FROM 0200Z TO 1000Z. TMA 1,TMA 2
AND CTR AREAS ARE DOWNGRATED TO CLASS G AIRSPACE.CONTROL SERVICES
ARE STILL PROVIDED TO IFR SANITARY FLIGHTS, IFR STATE FLIGHTS BASED
IN FRENCH GUIANA, REROUTED FLIGHTS AND EMERGENCIES.VFR SANITARY
FLIGHTS BASED AT CAYENNE AIRPORT ARE ALLOWED UNDER AUTO-INFORMATION
PROCEDURE FOR TAXIING,TAKING-OFF,LANDING AND VISUAL CAYENNE AIRPORT
PATTERNS. ALERTING AND FLIGHT INFORMATION SERVICES REMAIN AVAILABLE
IN FLIGHT ON 126,900MHZ. NO RESTRICTION IN UPPER AIRSPACE. FOR
OTHER FLIGHTS: 
-UP TO 36H BEFORE THE FLIGHT: PRIOR PERMISSION COORDINATION TO
ON-DUTY OFFICER(MAIL:SNA-AG-CAYENNE-IAO-LD AT
AVIATION-CIVILE.GOUV.FR).
-FOR SHORTER NOTIFICATION, NOT EXCEEDING 12OOZ THE DAY BEFORE THE
FLIGHT,ON-DUTY OFFICER(GSM+594.694.91.62.62) FROM SFC TO FL245.",PRO
"E0454/23 NOTAMR E3353/22
Q) EDMM/QMXLC/IV/BO /A /000/999/4752N01001E005
A) EDNL B) 2302221533 C) 2303152300
E) GRASS TWY CLSD.",GC
"A8694/22 NOTAMN
Q) LTBB/QFUXX/IV/NBO/A /000/999/3817N02709E005
A) LTBJ B) 2212271054 C) 2303241400 EST
E) FUEL AVBL WITH FUEL TRUCKS BTN PARKING AREAS 43-68 AT APRON 3.
FUEL USING WITH HIDRANT SYSTEM FROM PARKING AREAS NUMBERED AS 
35,36,37,38,39,40,41 AND 42 AVBL ONLY FROM THE RIGHT WING.",F
"!HSA 03/011 HSA AD AP ARFF INDEX A NOT AVBL AND AP CLSD TO AIR CARRIER OPS
 INDEX UNCHANGED 2303031618-2303202200",APC
"E0344/23 NOTAMN
Q) ZBPE/QMXLC/IV/M/A/000/999/4004N11636E005
A) ZBAA B) 2303091700 C) 2303092200 
E) FLW TWY CLSD:
1.TWY Z6 BTN TWY D4 AND TWY D6.
2.TWY D5 BTN TWY Z4 AND TWY Z6.
3.TWY M BTN TWY D4 AND TWY D6.",GC
KSPI - RWY 18/36 Closed Permanently (Multi-Phase Construction Project),C
"A0521/23 NOTAMR A8082/22
Q) LIMM/QXXAU/IV/BO/E/000/999/4521N00917E080
A) LIMM B) 2301261445 C) 2304202359 EST
E) &apos;GROUND BASED WEATHER RADAR OBSERVATION SERVICE&apos;
WEATHER RADAR REPORT (TAD, THUNDERSTORM AREA DETECTION) WILL
NOT BE ISSUED DUE TO EQUIPMENT ON MAINT
REF AIP GEN 3.5-11",W
"A1491/23 NOTAMR A0337/23
Q) LTAA/QMXLC/IV/BO /A /000/999/3654N03048E005
A) LTAI B) 2302281158 C) 2304011400
E) TWY -L1- CLSD TO TRAFFIC",GC
"A0596/23 NOTAMN
Q) EYVL/QOBCE/IV/M  /E /000/009/5441N02316E001
A) EYVL B) 2302230800 C) 2305311315 EST
E) NEW OBST, WINDMILL FARMS  UNDER CONSTRUCTION  AT PSN 544115N
0231618E, DESIGNATION: MARIJAMPOLE COUNTY  BEBRININKAI. ELEV
826FT/HGT 656FT, NOT LGTD",C
"!FDC 3/3620 BDR IAP BRIDGEPORT/SIKORSKY, BRIDGEPORT, CT.
RNAV (GPS) RWY 6, AMDT 1B...
CHANGE NOTE TO READ: CIRCLING RWY 11, 29 NA AT NIGHT
RWY 6 HELICOPTER VISIBILITY REDUCTION BELOW 3/4 SM NOT AUTHORIZED.
2303291318-2503291318EST",PRO
"E1679/23 NOTAMR E1431/23
Q) CZUL/QPIAU/I/NBO/A/000/999/4528N07344W005
A) CYUL B) 2303241422 C) 2306231600 EST
E) DUE CONSTRUCTION :
RWY 06L/24R: ALL INSTRUMENT APCH PROC, DEP PROC AND DEP RTE: NOT 
AUTH",C
!DBQ 02/102 DBQ NAV ILS RWY 36 NOT MNT 2302170519-2308232000EST,NAV
"B0179/23 NOTAMR B1414/22
Q) LGGG/QFUAU/IV/NBO/A /000/999/3941N02049E005
A) LGIO B) 2302221018 C) 2303312359 
E) FUEL AVGAS NOT AVAILABLE.",F
!GFK 03/037 2D5 AD AP CLSD 2303062340-2303111400,APC
"!FDC 3/3441 TIX IAP SPACE COAST RGNL, TITUSVILLE, FL.
ILS OR LOC RWY 36, AMDT 13...
S-ILS 36 DA 297/HAT 263 ALL CATS; VIS ALL CATS 3/4.
RWY 36 HELICOPTER VISIBILITY REDUCTION BELOW 3/4 SM NOT AUTHORIZED.
ALTERNATE MINIMUMS: ILS: STANDARD-NA WHEN LOCAL WEATHER NOT AVAILABLE; NA WHEN CONTROL TOWER CLOSED. LOC: STANDARD-NA WHEN LOCAL WEATHER NOT AVAILABLE; NA WHEN CONTROL TOWER CLOSED.
2303061656-2503061655EST",W
!FCM 03/038 FCM RWY 18/36 CLSD 2303091055-2303102000,GC
"A0007/23 NOTAMR A0005/22
Q) LLLL/QOBCE/IV/M  /AE/000/020/3201N03453E005
A) LLBG B) 2301010500 C) 2308012059
E) CONSTRUCTION WORKS WI LLBG CTR, 1.4KM N OF THR RWY 21,
   ON C/L RWY 21.
   AN AREA BTN THE FLW PSN N320213E0345422 N320142E0345426
   N320203E0345510 CLSD FM GND UP TO 14M 46FT AGL, 74M 243FT QNH.
   LIT AND DAY MARKED.
   CTN ADZ.",GC
!FTW 10/367 55T AD AP CLSD 2210161336-2310161300,APC
!AKW 07/007 AKW NAV NDB DECOMMISSIONED 2207151424-PERM,NAV
"A0153/23 NOTAMN
Q) GMMM/QFAHX/IV/NBO/A/000/999/3356N00459W005
A) GMFF
B) 2303281012 C) 2306272359
D) H24
E) PRESENCE OF BIRDS IN THE VCY OF AD.",WL
"C0687/23 NOTAMN
Q) EDGG/QFALC/IV/NBO/A /000/999/4913N00724E005
A) EDRZ B) 2303250700 C) 2303251200
E) AD CLSD.",GC
"D1344/23 NOTAMR D7193/22
Q) EPWW/QRTCA/IV/BO /W /000/018/4957N02241E110
A) EPWW B) 2303141332 C) 2306142359
E) RESTRICTED AREA - EPR105. AIRSPACE UNCLASSIFIED. FLIGHTS OF 
UNMANNED AERIAL VEHICLES (UAV). 
LATERAL LIMITS: (WGS 84):
1. 495339N 0224706E
2. 494853N 0224507E
3. 494609N 0224525E
4. 494209N 0224758E
5. 494243N 0225023E
6. 494634N 0224857E 
7. 495323N 0225009E
1. 495339N 0224706E
VERTICAL LIMITS: GND-1800FT AMSL
F) GND G) 1800FT AMSL",UAV
!SXQ 12/043 OLT NAV NDB U/S 2212290946-2306301500,NAV
!AUS 12/139 AUS APRON TXL R2 BTN TXL C1 AND TXL C2 CLSD TO ACFT WINGSPAN MORE THAN 171FT 2212291417-2306011700,GC
"!FDC 3/8484 IWI PART 1 OF 4 ODP WISCASSET, WISCASSET, ME.
TAKEOFF MINIMUMS AND (OBSTACLE) DEPARTURE PROCEDURES AMDT 2...
TAKEOFF OBSTACLE NOTES:  RWY 7: NAVAID 29 FT FROM DER, 116 FT LEFT
OF CENTERLINE, 6 FT AGL/59 FT MSL.
TREE 79 FT FROM DER, 470 FT LEFT OF CENTERLINE, 127 FT MSL.
TREES, POLE BEGINNING 130 FT FROM DER, 7 FT LEFT OF CENTERLINE, UP
TO 129 FT MSL.
NAVAID 245 FT FROM DER, 386 FT RIGHT OF CENTERLINE, 19 FT AGL/71 FT
MSL.
TREES BEGINNING 512 FT FROM DER, 347 FT RIGHT OF CENTERLINE, UP TO
104 FT MSL.
TREES BEGINNING 936 FT FROM DER, 449 FT RIGHT OF CENTERLINE, UP TO
105 FT MSL.
TREE 1023 FT FROM DER, 457 FT RIGHT OF CENTERLINE, 111 FT MSL.
TREES BEGINNING 1033 FT FROM DER, 340 FT RIGHT OF CENTERLINE, UP TO
113 FT MSL.
TREES BEGINNING 1446 FT FROM DER, 39 FT RIGHT OF CENTERLINE, UP TO
114 FT MSL.
TREES BEGINNING 1624 FT FROM DER, 76 FT LEFT OF CENTERLINE, UP TO
131 FT MSL.
TREES BEGINNING 1729 FT FROM DER, 165 FT RIGHT OF CENTERLINE, UP TO
TO 215 FT MSL. 2301301746-2501301746EST
END PART 1 OF 4
!FDC 3/8484 IWI PART 2 OF 4 ODP WISCASSET, WISCASSET, ME.
121 FT MSL.
TREE 1831 FT FROM DER, 328 FT RIGHT OF CENTERLINE, 123 FT MSL.
TREE 1844 FT FROM DER, 518 FT RIGHT OF CENTERLINE, 126 FT MSL.
TREES BEGINNING 1871 FT FROM DER, 161 FT RIGHT OF CENTERLINE, UP TO
146 FT MSL.
TREE 2175 FT FROM DER, 678 FT RIGHT OF CENTERLINE, 149 FT MSL.
TREES BEGINNING 2216 FT FROM DER, 91 FT RIGHT OF CENTERLINE, UP TO
156 FT MSL.
TRANSMISSION LINE, TREE BEGINNING 3463 FT FROM DER, 166 FT RIGHT OF
CENTERLINE, UP TO 123 FT AGL/175 FT MSL.
TREE 3471 FT FROM DER, 24 FT LEFT OF CENTERLINE, 144 FT MSL.
TRANSMISSION LINES BEGINNING 3689 FT FROM DER, 446 FT RIGHT OF
CENTERLINE, UP TO 141 FT AGL/205 FT MSL.
TRANSMISSION LINE, TREES BEGINNING 3982 FT FROM DER, 433 FT RIGHT
OF CENTERLINE, UP TO 142 FT AGL/206 FT MSL.
TRANSMISSION LINES BEGINNING 4258 FT FROM DER, 268 FT LEFT OF
CENTERLINE, UP TO 135 FT AGL/194 FT MSL.
TREES BEGINNING 4746 FT FROM DER, 1143 FT LEFT OF CENTERLINE, UP TO
197 FT MSL.
TREES BEGINNING 1.2 NM FROM DER, 1171 FT RIGHT OF CENTERLINE, UP TO
TO 215 FT MSL. 2301301746-2501301746EST
END PART 2 OF 4
!FDC 3/8484 IWI PART 3 OF 4 ODP WISCASSET, WISCASSET, ME.
267 FT MSL.
TREE 1.4 NM FROM DER, 844 FT RIGHT OF CENTERLINE, 282 FT MSL.  RWY
25: TREES BEGINNING 26 FT FROM DER, 315 FT LEFT OF CENTERLINE, UP
TO 117 FT MSL.
TREES BEGINNING 74 FT FROM DER, 36 FT RIGHT OF CENTERLINE, UP TO
111 FT MSL.
TREES, BUILDING BEGINNING 199 FT FROM DER, 9 FT LEFT OF CENTERLINE,
UP TO 134 FT MSL.
TREES BEGINNING 794 FT FROM DER, 28 FT RIGHT OF CENTERLINE, UP TO
115 FT MSL.
TREE 1779 FT FROM DER, 913 FT RIGHT OF CENTERLINE, 128 FT MSL.
TREE 1930 FT FROM DER, 944 FT RIGHT OF CENTERLINE, 132 FT MSL.
TREE 2298 FT FROM DER, 897 FT RIGHT OF CENTERLINE, 136 FT MSL.
TREE 2500 FT FROM DER, 1163 FT RIGHT OF CENTERLINE, 149 FT MSL.
TREES BEGINNING 2579 FT FROM DER, 745 FT RIGHT OF CENTERLINE, UP TO
158 FT MSL.
TREES BEGINNING 3126 FT FROM DER, 1261 FT RIGHT OF CENTERLINE, UP
TO 168 FT MSL.
TREES BEGINNING 3288 FT FROM DER, 810 FT RIGHT OF CENTERLINE, UP TO
170 FT MSL.
TO 215 FT MSL. 2301301746-2501301746EST
END PART 3 OF 4
!FDC 3/8484 IWI PART 4 OF 4 ODP WISCASSET, WISCASSET, ME.
TREE 3397 FT FROM DER, 1231 FT RIGHT OF CENTERLINE, 174 FT MSL.
TREE 5054 FT FROM DER, 1746 FT RIGHT OF CENTERLINE, 205 FT MSL.
TREES BEGINNING 5126 FT FROM DER, 1392 FT RIGHT OF CENTERLINE, UP
TO 208 FT MSL.
TREES BEGINNING 5250 FT FROM DER, 1607 FT RIGHT OF CENTERLINE, UP
TO 215 FT MSL. 2301301746-2501301746EST
END PART 4 OF 4
",NAV
!TVL 02/107 TVL NAV LOC TYPE DIRECTIONAL AID RWY 18 DME U/S 2302261901-2308272000,NAV
"B0319/23 NOTAMN
Q) WIIF/QWULW/IV/BO/W/000/002/0254S10444E001
A) WIPP B) 2302260100 C) 2305251030
D) DAILY 0100-1030
E) UNMANNED AERIAL VEHICLE (UAV) DRONE ACT WILL TAKE PLACE WITHIN 
0.01NM EITHER SIDE OF A LINE
025448.54S1044052.80E - 025448.60S1044105.70E - 025448.12S1044121.84E
 - 025447.76S1044138.04E - 025453.28S1044152.98E - 
025500.24S1044207.62E - 025506.66S1044220.94E
RMK : ALL ACFT SHALL BE OBS OR SUBJ ATC CLR
F) SFC G) 131FT AMSL",UAV
"J0919/23 NOTAMR J0908/23
Q) YBBB/QMXLC/IV/BO/A/000/999/2723S15307E005
A) YBBN
B) 2303122100 C) 2303130700
E) TWY B2, TWY A BTN TWY Z AND TWY B1 CLSD",GC
!RIU 02/021 O15 AD AP 100LL FUEL NOT AVBL 2302041807-2304042359,F
"D2112/22 NOTAMR D0009/22
Q) LTBB/QFUAU/IV/NBO/A /000/999/4108N02754E005
A) LTBU B) 2212260806 C) 2303260900
E) 100/130 OCTANE FUEL NOT AVAILABLE.
BEFORE FLIGHT, 100/130 OCTANE FUEL CAN BE AVAILABLE BY COORDINATING 
WITH THE FOLLOWING TELEPHONE NUMBER:
TEL : +90 282 682 41 02.",F
!OAK 02/337 E55 AD AP CLSD 2302271638-2303312359,APC
"A0173/23 NOTAMN
Q) WSJC/QMXLC/IV/BO/A/000/999/0122N10359E005
A) WSSS B) 2302061700 C) 2303272100
D) FEB 06 13 20 27 1700-2100, MAR 06 13 20 27 1700-2100
E) FLW TWY CLSD DUE WIP: 
1) TWY J8, TWY J9, TWY J10, TWY J11 AND TWY J12 
2) TWY A 
3) TWY A1 TO TWY A12 
4) TWY B 
5) TWY B1 TO TWY B14 
6) TWY E 
7) TWY F 
8) TWY G 
9) TWY H",GC
"!FDC 3/0380 CRW IAP WEST VIRGINIA INTL YEAGER, CHARLESTON, WV.
ILS OR LOC RWY 5, ORIG-A...
AUTOPILOT COUPLED APPROACH NA BELOW 1300.
2301031455-2501031455EST",PRO
!JMR 11/003 JMR RWY 11/29 CLSD 2211231142-2303312200,GC
!JVL 12/138 JVL NAV ILS RWY 32 LOC UNUSABLE BEYOND 20DEG RIGHT OF COURSE 2212281245-2306282359,NAV
"!FDC 3/6232 SFO IAP SAN FRANCISCO INTL, SAN FRANCISCO, CA.
ILS OR LOC RWY 28R, AMDT 15B...
ILS RWY 28R (SA CAT I), AMDT 15B...
ILS RWY 28R (CAT II AND III), AMDT 15B...
MISSED APPROACH: CLIMB TO 2600 ON HEADING 284 THEN CLIMBING RIGHT TURN TO 4000 ON RADAR VECTORS TO SAU VOR/DME AND HOLD. *MISSED APPROACH REQUIRES MINIMUM CLIMB OF 350 FEET PER NM TO 1900; IF UNABLE TO MEET CLIMB GRADIENT, SEE ILS OR LOC RWY 28L,
SFO VOR OUT OF SERVICE. 2304042000-2305042000EST",PRO
"!FDC 3/5245 MCI IAP KANSAS CITY INTL, KANSAS CITY, MO.
RNAV (GPS) Y RWY 9, AMDT 4...
LPV DA 1368/HAT 352 ALL CATS. LNAV/VNAV MDA 1465/HAT 449 ALL CATS, VIS ALL CATS RVR 4500. LNAV MDA 1560/HAT 544 ALL CATS, VIS CATS C/D RVR 5500. CIRCLING MDA 1620/HAA 593 ALL CATS. VDP 1.51 NM TO RW09. FOR INOPERATIVE ALS, INCREASE LPV ALL CATS VISIBILITY TO RVR 5500. TEMPORARY CONSTRUCTION EQUIPMENT, UP TO 1304 MSL, BEGINNING 2062 FT NE OF APCH END RWY 09 (2019-ACE-3291 THRU 3360-NRA).
2301192155-2401152155EST",C
"D1469/23 NOTAMN
Q) EPWW/QWULW/IV/BO /W /000/009/5306N02150E011
A) EPWW B) 2303210700 C) 2306201700
D) 0700-1700
E) NAVIGATION WARNING.
FLT OF UNMANNED AERIAL VEHICLE (UAV) BEYOND VISUAL LINE OF SIGHT 
(BVLOS) ACT ON ROUTE: OSTROLEKA-LOMZA:
LATERAL LIMITS:
1.530903N0220504E
2.530912N0220345E
3.530853N0220225E
4.530633N0215023E
5.530534N0214600E
6.530431N0213821E
7.530410N0213708E
8.530347N0213626E
9.530345N0213530E
10.530342N0213504E
11.530356N0213500E
12.530359N0213527E
13.530352N0213552E
14.530353N0213622E
15.530416N0213701E
16.530437N0213818E
17.530541N0214558E
18.530640N0215019E
19.530900N0220221E
20.530930N0220435E
21.530924N0220511E
1.530903N0220504E
VERTICAL LIMITS:
GND - 900FT AMSL
CONTACT: +48 530 156 209, +48 535 915 739.
F) GND G) 900FT AMSL",UAV
"A1189/23 NOTAMN
Q) ENOR/QFUAH/IV/BO /A /000/999/5921N00513E005
A) ENHD B) 2303010001 C) 2303252359
E) FUEL HR OF SERV: MAR 01-03 0500-1715, 04 0800-0915, 05 0700-0800
1300-1720, 06 0500-1715, 07 0500-1700, 08-10 0500-1715, 11 0800-0915,
12 0700-0800 1300-1430 1745-1815, 13 0500-1715, 14 0500-1700, 15-17
0500-1715, 18 0800-0915, 19 0700-0800 1300-1715, 20 0500-1715, 21
0500-1700, 22-24 0500-1715, 25 0800-0915",F
"A1792/23 NOTAMN
Q) MMFR/QMPLC/IV/BO/A/000/999/1645N09945W002 
A) MMAA 
B) 2303062325 
C) 2304010200
D) DLY 1600-0200
E) ACFT STAND 1 COMMERCIAL AVIATION APN CLSD",GC
"W0276/23 NOTAMR W0194/23
Q) OEJD/QRDCA/IV/BO /W /000/240/1822N04302E011
A) OEJD B) 2303050911 C) 2304161800 
D) 0300-1800
E) OED92 ACT. PORTION ATS RTE V48 BTN REP ELIVI AND ABH DVORTAC CLSD. 
ILS/DME RWY 24 AT OEKM NOT AUTH DRG THESE TIMES.
F) SFC                             G) FL240",GC
"A1640/23 NOTAMN
Q) LIMM/QMXLC/IV/BO /A /000/999/4538N00843E005
A) LIMC B) 2303100800 C) 2303101200
E) APN TWY M CLSD DUE TO WIP
RMK ICAO SIGNALS PROVIDED
REF AIP AD 2 LIMC 2-17",GC
!ICT 02/265 1KS AD AP FUEL NOT AVBL 2302181918-2303182359,F
"!FDC 3/9427 LA93 SPECIAL CHILDREN&apos;S HOSPITAL OF NEW ORLEANS, NEW
ORLEANS, LA. COPTER RNAV (GPS) 020, ORIG... APCH MINS: LPV 340 (236)
7/8; LNAV 500 (396) 7/8. LNAV MISSED APPROACH REQUIRES CLIMB TO 525
THEN CLIMBING RIGHT TURN TO 1600.

2303192200-2310292200",PRO
"!FDC 3/7488 HBZ IAP HEBER SPRINGS MUNI, HEBER SPRINGS, AR.
RNAV (GPS) RWY 6, AMDT 1...
LNAV MDA 1320/HAT 689 ALL CATS. VIS CATS C/D 2.
CIRCLING CAT A MDA 1320/HAA 688.
OBTAIN LOCAL ALTIMETER ON CTAF; WHEN NOT RECEIVED, USE BATESVILLE ALTIMETER SETTING AND INCREASE ALL MDAS 80 FEET, INCREASE LNAV VISIBILITY CAT B 1/4 SM AND LNAV CATS C AND D VISIBILITY 1/2 SM.
ANTENNA TOWER, 1060 MSL, 5.31 NM SW OF APCH END RWY 06 (2021-ASW-2816-OE PERMANENT).
2301261715-2501261715EST",PRO
!GPZ 03/040 GPZ NAV VOR 030-075 BEYOND 14NM SFC-2900FT UNUSABLE 2303201453-PERM,NAV
Las Vegas Hot Weather Operations,W
